Season,RaceName,EventName,Country,Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,PitInTime,PitOutTime,Position,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,TrackStatus
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,1.0,119.538,1.0,MEDIUM,4.0,,,2.0,,54.367,32.463,233.0,124.0,223.0,258.0,False,124
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,2.0,142.712,1.0,MEDIUM,5.0,,,2.0,46.763,61.387,34.562,142.0,172.0,229.0,246.0,True,4
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,3.0,,1.0,MEDIUM,6.0,,,2.0,43.739,62.116,50.801,138.0,117.0,167.0,153.0,False,41
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,4.0,104.932,1.0,MEDIUM,7.0,,,2.0,32.339,41.826,30.767,237.0,253.0,202.0,290.0,True,126
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,5.0,105.139,1.0,MEDIUM,8.0,,,2.0,39.813,41.41,23.916,216.0,261.0,277.0,211.0,False,671
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,6.0,96.169,1.0,MEDIUM,9.0,,,2.0,30.755,41.6,23.814,228.0,251.0,278.0,297.0,True,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,7.0,96.123,1.0,MEDIUM,10.0,,,2.0,30.775,41.68,23.668,229.0,252.0,279.0,289.0,True,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,8.0,96.075,1.0,MEDIUM,11.0,,,2.0,30.708,41.702,23.665,230.0,248.0,277.0,287.0,True,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,9.0,96.148,1.0,MEDIUM,12.0,,,2.0,30.802,41.648,23.698,230.0,252.0,278.0,288.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,10.0,96.082,1.0,MEDIUM,13.0,,,2.0,30.699,41.663,23.72,230.0,252.0,278.0,291.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,11.0,96.143,1.0,MEDIUM,14.0,,,2.0,30.677,41.585,23.881,232.0,254.0,278.0,297.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,12.0,96.507,1.0,MEDIUM,15.0,,,2.0,30.763,41.935,23.809,230.0,252.0,278.0,292.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,13.0,98.924,1.0,MEDIUM,16.0,3629.611,,2.0,30.77,41.776,26.378,230.0,253.0,,290.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,14.0,115.006,2.0,HARD,1.0,,3654.547,4.0,51.319,40.418,23.269,233.0,257.0,280.0,221.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,15.0,94.057,2.0,HARD,2.0,,,3.0,29.944,40.709,23.404,233.0,251.0,277.0,288.0,True,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,16.0,95.104,2.0,HARD,3.0,,,3.0,30.504,41.102,23.498,233.0,249.0,275.0,282.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,17.0,95.099,2.0,HARD,4.0,,,2.0,30.389,41.101,23.609,233.0,254.0,275.0,285.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,18.0,95.266,2.0,HARD,5.0,,,1.0,30.555,41.271,23.44,232.0,254.0,276.0,287.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,19.0,95.346,2.0,HARD,6.0,,,1.0,30.557,41.238,23.551,232.0,254.0,276.0,281.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,20.0,95.324,2.0,HARD,7.0,,,1.0,30.75,41.051,23.523,233.0,255.0,277.0,286.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,21.0,95.837,2.0,HARD,8.0,,,1.0,30.908,41.469,23.46,230.0,253.0,278.0,283.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,22.0,95.539,2.0,HARD,9.0,,,1.0,30.716,41.255,23.568,231.0,253.0,277.0,286.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,23.0,95.219,2.0,HARD,10.0,,,1.0,30.573,41.001,23.645,232.0,258.0,277.0,281.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,24.0,95.087,2.0,HARD,11.0,,,1.0,30.501,41.09,23.496,231.0,258.0,278.0,290.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,25.0,95.359,2.0,HARD,12.0,,,1.0,30.716,40.983,23.66,230.0,256.0,277.0,286.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,26.0,95.622,2.0,HARD,13.0,,,1.0,30.682,41.157,23.783,231.0,257.0,277.0,282.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,27.0,95.94,2.0,HARD,14.0,,,1.0,30.766,41.422,23.752,231.0,256.0,279.0,282.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,28.0,97.835,2.0,HARD,15.0,5081.24,,2.0,30.543,41.164,26.128,232.0,255.0,,285.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,29.0,115.194,3.0,HARD,1.0,,5105.375,3.0,50.613,41.312,23.269,231.0,255.0,277.0,223.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,30.0,94.365,3.0,HARD,2.0,,,3.0,30.213,40.895,23.257,233.0,258.0,277.0,288.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,31.0,95.305,3.0,HARD,3.0,,,2.0,30.947,41.186,23.172,224.0,252.0,278.0,277.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,32.0,94.729,3.0,HARD,4.0,,,2.0,30.24,41.061,23.428,234.0,242.0,278.0,282.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,33.0,95.041,3.0,HARD,5.0,,,2.0,30.362,41.264,23.415,233.0,244.0,278.0,286.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,34.0,94.665,3.0,HARD,6.0,,,2.0,30.259,41.084,23.322,233.0,249.0,278.0,286.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,35.0,94.745,3.0,HARD,7.0,,,2.0,30.578,40.845,23.322,233.0,256.0,278.0,283.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,36.0,94.754,3.0,HARD,8.0,,,2.0,30.504,40.864,23.386,233.0,254.0,279.0,283.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,37.0,94.74,3.0,HARD,9.0,,,2.0,30.339,41.183,23.218,235.0,250.0,280.0,282.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,38.0,94.72,3.0,HARD,10.0,,,2.0,30.347,40.986,23.387,234.0,254.0,280.0,291.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,39.0,94.816,3.0,HARD,11.0,,,2.0,30.468,41.03,23.318,235.0,258.0,279.0,288.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,40.0,94.89,3.0,HARD,12.0,,,1.0,30.62,40.931,23.339,233.0,257.0,280.0,285.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,41.0,94.334,3.0,HARD,13.0,,,1.0,30.276,40.771,23.287,234.0,258.0,279.0,286.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,42.0,94.199,3.0,HARD,14.0,,,1.0,30.387,40.615,23.197,234.0,261.0,281.0,288.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,43.0,94.163,3.0,HARD,15.0,,,1.0,30.222,40.647,23.294,234.0,262.0,290.0,290.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,44.0,94.015,3.0,HARD,16.0,,,1.0,29.976,40.631,23.408,232.0,261.0,279.0,315.0,True,12
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,45.0,94.583,3.0,HARD,17.0,,,1.0,30.534,40.615,23.434,233.0,258.0,280.0,284.0,False,21
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,46.0,94.492,3.0,HARD,18.0,,,1.0,30.238,40.85,23.404,236.0,258.0,285.0,302.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,47.0,94.591,3.0,HARD,19.0,,,1.0,30.448,40.884,23.259,234.0,256.0,279.0,294.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,48.0,94.167,3.0,HARD,20.0,,,1.0,30.336,40.567,23.264,235.0,257.0,280.0,289.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,49.0,94.136,3.0,HARD,21.0,,,1.0,30.273,40.641,23.222,233.0,256.0,280.0,290.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,50.0,94.354,3.0,HARD,22.0,,,1.0,30.265,40.749,23.34,235.0,257.0,282.0,292.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,51.0,94.579,3.0,HARD,23.0,,,1.0,30.36,41.01,23.209,234.0,257.0,282.0,291.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,52.0,94.939,3.0,HARD,24.0,,,1.0,30.625,40.96,23.354,237.0,258.0,281.0,293.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,53.0,96.155,3.0,HARD,25.0,,,1.0,30.81,41.885,23.46,237.0,255.0,281.0,303.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,54.0,94.814,3.0,HARD,26.0,,,1.0,30.734,40.788,23.292,233.0,258.0,280.0,286.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,55.0,94.706,3.0,HARD,27.0,,,1.0,30.605,40.96,23.141,235.0,258.0,280.0,288.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,HAM,Mercedes,56.0,94.918,3.0,HARD,28.0,,,1.0,30.431,40.946,23.541,239.0,267.0,279.0,291.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,1.0,118.245,1.0,MEDIUM,4.0,,,1.0,,53.703,32.579,233.0,90.0,222.0,250.0,False,124
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,2.0,142.406,1.0,MEDIUM,5.0,,,1.0,45.874,61.922,34.61,186.0,198.0,222.0,238.0,True,4
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,3.0,,1.0,MEDIUM,6.0,,,1.0,44.111,62.264,51.626,142.0,109.0,168.0,138.0,False,41
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,4.0,104.343,1.0,MEDIUM,7.0,,,1.0,32.129,41.273,30.941,234.0,254.0,211.0,280.0,True,126
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,5.0,104.629,1.0,MEDIUM,8.0,,,1.0,39.328,41.46,23.841,198.0,257.0,272.0,210.0,False,671
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,6.0,95.982,1.0,MEDIUM,9.0,,,1.0,30.819,41.205,23.958,232.0,259.0,272.0,285.0,True,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,7.0,95.902,1.0,MEDIUM,10.0,,,1.0,30.846,41.378,23.678,230.0,253.0,273.0,281.0,True,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,8.0,96.032,1.0,MEDIUM,11.0,,,1.0,31.016,41.266,23.75,228.0,255.0,272.0,276.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,9.0,96.012,1.0,MEDIUM,12.0,,,1.0,30.988,41.271,23.753,231.0,255.0,273.0,279.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,10.0,96.175,1.0,MEDIUM,13.0,,,1.0,30.984,41.378,23.813,229.0,253.0,273.0,278.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,11.0,96.179,1.0,MEDIUM,14.0,,,1.0,30.868,41.427,23.884,231.0,250.0,272.0,280.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,12.0,96.592,1.0,MEDIUM,15.0,,,1.0,31.286,41.516,23.79,226.0,252.0,273.0,280.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,13.0,96.291,1.0,MEDIUM,16.0,,,1.0,31.024,41.468,23.799,235.0,255.0,273.0,285.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,14.0,96.88,1.0,MEDIUM,17.0,,,1.0,31.07,41.804,24.006,233.0,253.0,273.0,281.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,15.0,96.924,1.0,MEDIUM,18.0,,,1.0,31.225,41.652,24.047,230.0,251.0,273.0,283.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,16.0,97.033,1.0,MEDIUM,19.0,,,1.0,31.144,41.813,24.076,232.0,250.0,273.0,280.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,17.0,99.153,1.0,MEDIUM,20.0,4015.22,,1.0,31.143,41.614,26.396,231.0,251.0,,283.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,18.0,115.532,2.0,MEDIUM,1.0,,4040.122,2.0,51.372,40.699,23.461,235.0,258.0,274.0,220.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,19.0,94.421,2.0,MEDIUM,2.0,,,2.0,30.425,40.566,23.43,235.0,254.0,275.0,284.0,True,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,20.0,94.87,2.0,MEDIUM,3.0,,,2.0,30.565,40.842,23.463,234.0,252.0,276.0,284.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,21.0,94.829,2.0,MEDIUM,4.0,,,2.0,30.615,40.781,23.433,232.0,253.0,276.0,284.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,22.0,95.159,2.0,MEDIUM,5.0,,,2.0,30.617,40.954,23.588,234.0,254.0,275.0,285.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,23.0,95.122,2.0,MEDIUM,6.0,,,2.0,30.634,40.895,23.593,231.0,255.0,276.0,286.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,24.0,95.207,2.0,MEDIUM,7.0,,,2.0,30.672,41.076,23.459,231.0,252.0,276.0,285.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,25.0,95.044,2.0,MEDIUM,8.0,,,2.0,30.592,40.973,23.479,231.0,252.0,276.0,287.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,26.0,94.958,2.0,MEDIUM,9.0,,,2.0,30.56,40.855,23.543,233.0,252.0,277.0,287.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,27.0,95.118,2.0,MEDIUM,10.0,,,2.0,30.543,40.968,23.607,236.0,253.0,279.0,286.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,28.0,95.126,2.0,MEDIUM,11.0,,,1.0,30.461,41.043,23.622,235.0,254.0,275.0,290.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,29.0,95.282,2.0,MEDIUM,12.0,,,1.0,30.687,41.07,23.525,232.0,255.0,276.0,287.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,30.0,95.476,2.0,MEDIUM,13.0,,,1.0,30.651,41.056,23.769,233.0,256.0,284.0,290.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,31.0,95.054,2.0,MEDIUM,14.0,,,1.0,30.297,41.194,23.563,236.0,254.0,277.0,307.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,32.0,95.378,2.0,MEDIUM,15.0,,,1.0,30.655,41.205,23.518,234.0,254.0,275.0,286.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,33.0,95.286,2.0,MEDIUM,16.0,,,1.0,30.587,41.096,23.603,234.0,255.0,278.0,288.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,34.0,95.638,2.0,MEDIUM,17.0,,,1.0,30.731,41.169,23.738,233.0,256.0,278.0,289.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,35.0,95.593,2.0,MEDIUM,18.0,,,1.0,30.708,41.179,23.706,233.0,254.0,280.0,290.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,36.0,95.721,2.0,MEDIUM,19.0,,,1.0,30.744,41.356,23.621,234.0,255.0,276.0,287.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,37.0,95.62,2.0,MEDIUM,20.0,,,1.0,30.69,41.332,23.598,237.0,257.0,276.0,287.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,38.0,95.921,2.0,MEDIUM,21.0,,,1.0,30.808,41.329,23.784,235.0,258.0,276.0,285.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,39.0,97.828,2.0,MEDIUM,22.0,6133.427,,1.0,30.811,41.084,25.933,232.0,262.0,,285.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,40.0,113.437,3.0,HARD,1.0,,6157.245,2.0,50.12,40.205,23.112,235.0,257.0,276.0,220.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,41.0,93.228,3.0,HARD,2.0,,,2.0,30.009,40.188,23.031,237.0,258.0,277.0,288.0,True,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,42.0,93.45,3.0,HARD,3.0,,,2.0,30.261,40.194,22.995,235.0,257.0,278.0,286.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,43.0,93.231,3.0,HARD,4.0,,,2.0,30.019,40.159,23.053,237.0,260.0,277.0,288.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,44.0,93.594,3.0,HARD,5.0,,,2.0,30.154,40.362,23.078,236.0,261.0,278.0,290.0,False,12
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,45.0,94.056,3.0,HARD,6.0,,,2.0,30.332,40.429,23.295,234.0,263.0,280.0,289.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,46.0,93.894,3.0,HARD,7.0,,,2.0,30.377,40.385,23.132,232.0,260.0,278.0,294.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,47.0,94.092,3.0,HARD,8.0,,,2.0,30.285,40.482,23.325,231.0,264.0,283.0,290.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,48.0,93.818,3.0,HARD,9.0,,,2.0,30.228,40.505,23.085,231.0,262.0,278.0,295.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,49.0,93.576,3.0,HARD,10.0,,,2.0,30.168,40.31,23.098,233.0,265.0,278.0,291.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,50.0,93.893,3.0,HARD,11.0,,,2.0,30.257,40.232,23.404,236.0,264.0,280.0,290.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,51.0,93.964,3.0,HARD,12.0,,,2.0,30.382,40.341,23.241,236.0,265.0,290.0,292.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,52.0,94.669,3.0,HARD,13.0,,,2.0,30.437,40.856,23.376,233.0,265.0,291.0,311.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,53.0,96.413,3.0,HARD,14.0,,,2.0,30.106,42.248,24.059,234.0,264.0,289.0,327.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,54.0,95.073,3.0,HARD,15.0,,,2.0,30.659,40.692,23.722,232.0,263.0,280.0,310.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,55.0,94.565,3.0,HARD,16.0,,,2.0,30.648,40.573,23.344,232.0,262.0,288.0,291.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,VER,Red Bull Racing,56.0,94.727,3.0,HARD,17.0,,,2.0,30.275,40.838,23.614,231.0,266.0,277.0,317.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,1.0,123.772,1.0,MEDIUM,4.0,,,4.0,,56.397,34.235,229.0,93.0,259.0,252.0,False,124
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,2.0,141.478,1.0,MEDIUM,5.0,,,4.0,44.932,60.82,35.726,113.0,134.0,239.0,249.0,True,4
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,3.0,,1.0,MEDIUM,6.0,,,4.0,43.09,61.147,49.962,205.0,107.0,173.0,180.0,False,41
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,4.0,108.046,1.0,MEDIUM,7.0,,,4.0,32.876,42.16,33.01,236.0,253.0,235.0,293.0,True,126
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,5.0,103.651,1.0,MEDIUM,8.0,,,4.0,37.337,42.171,24.143,239.0,255.0,290.0,220.0,True,671
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,6.0,97.109,1.0,MEDIUM,9.0,,,3.0,30.936,42.263,23.91,225.0,249.0,277.0,318.0,True,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,7.0,96.355,1.0,MEDIUM,10.0,,,3.0,30.842,41.72,23.793,229.0,251.0,278.0,292.0,True,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,8.0,96.022,1.0,MEDIUM,11.0,,,3.0,30.711,41.563,23.748,232.0,254.0,277.0,296.0,True,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,9.0,97.086,1.0,MEDIUM,12.0,,,3.0,31.271,41.823,23.992,226.0,252.0,278.0,289.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,10.0,96.405,1.0,MEDIUM,13.0,,,3.0,30.943,41.608,23.854,231.0,253.0,277.0,288.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,11.0,96.384,1.0,MEDIUM,14.0,,,3.0,30.696,41.832,23.856,231.0,253.0,278.0,291.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,12.0,96.46,1.0,MEDIUM,15.0,,,3.0,30.764,41.649,24.047,230.0,252.0,277.0,288.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,13.0,96.423,1.0,MEDIUM,16.0,,,3.0,30.946,41.597,23.88,232.0,253.0,278.0,289.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,14.0,96.736,1.0,MEDIUM,17.0,,,2.0,30.915,41.772,24.049,232.0,255.0,278.0,291.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,15.0,96.583,1.0,MEDIUM,18.0,,,2.0,30.885,41.818,23.88,232.0,254.0,278.0,288.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,16.0,99.534,1.0,MEDIUM,19.0,3924.696,,2.0,30.967,41.984,26.583,232.0,253.0,,288.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,17.0,114.719,2.0,HARD,1.0,,3948.94,4.0,50.913,40.348,23.458,238.0,263.0,279.0,220.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,18.0,95.038,2.0,HARD,2.0,,,3.0,30.271,41.3,23.467,236.0,253.0,278.0,296.0,True,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,19.0,94.518,2.0,HARD,3.0,,,3.0,30.193,40.906,23.419,231.0,252.0,280.0,288.0,True,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,20.0,94.774,2.0,HARD,4.0,,,3.0,30.406,40.838,23.53,230.0,253.0,280.0,290.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,21.0,95.098,2.0,HARD,5.0,,,3.0,30.474,41.084,23.54,232.0,253.0,279.0,290.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,22.0,95.077,2.0,HARD,6.0,,,3.0,30.439,41.133,23.505,230.0,253.0,279.0,284.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,23.0,95.092,2.0,HARD,7.0,,,3.0,30.537,41.012,23.543,234.0,253.0,278.0,299.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,24.0,95.193,2.0,HARD,8.0,,,3.0,30.467,41.307,23.419,230.0,253.0,280.0,292.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,25.0,95.022,2.0,HARD,9.0,,,3.0,30.41,41.054,23.558,234.0,252.0,279.0,294.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,26.0,95.308,2.0,HARD,10.0,,,3.0,30.525,41.28,23.503,232.0,254.0,280.0,292.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,27.0,95.469,2.0,HARD,11.0,,,3.0,30.6,41.235,23.634,235.0,254.0,281.0,289.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,28.0,95.376,2.0,HARD,12.0,,,3.0,30.531,41.187,23.658,234.0,255.0,279.0,293.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,29.0,95.915,2.0,HARD,13.0,,,2.0,30.634,41.54,23.741,231.0,254.0,279.0,291.0,False,1
2021,Bahrain,Bahrain Grand Prix,Bahrain,BOT,Mercedes,30.0,98.028,2.0,HARD,14.0,5279.311,,2.0,30.631,41.157,26.24,233.0,255.0,,295.0,False,1
